trade_id,timestamp,entry_price,exit_price,exit_reason,outcome,pnl,stop,target,strategy,signal,direction
PT-20260917145429-366735,2026-08-19 04:00:00,24073.849609375,24079.55078125,TARGET_HIT,TARGET_HIT,-114.0234375,24175.530826822916,23712.741865234373,,BEARISH,BEARISH
PT-20260917145429-1466A8,2026-08-19 04:05:00,24079.55078125,24084.55078125,TARGET_HIT,TARGET_HIT,-100.0,24169.57001953125,23718.35751953125,,BEARISH,BEARISH
PT-20260917145429-2D0C85,2026-08-19 04:10:00,24084.55078125,24094.150390625,TARGET_HIT,TARGET_HIT,-191.9921875,24163.99501953125,23723.28251953125,,BEARISH,BEARISH
PT-20260917145429-DEA8C7,2026-08-19 04:15:00,24094.150390625,24099.75,TARGET_HIT,TARGET_HIT,-111.9921875,24158.81585286458,23732.738134765626,,BEARISH,BEARISH
PT-20260917145429-B8737D,2026-08-19 04:20:00,24099.75,24097.80078125,TARGET_HIT,TARGET_HIT,38.984375,24154.10501302083,23738.25375,,BEARISH,BEARISH
PT-20260917145429-217DDB,2026-08-19 04:25:00,24097.80078125,24099.75,TARGET_HIT,TARGET_HIT,-38.984375,24149.053352864583,23736.33376953125,,BEARISH,BEARISH
PT-20260917145429-D31BFD,2026-08-19 04:30:00,24099.75,24094.44921875,TARGET_HIT,TARGET_HIT,106.015625,24144.100032552084,23738.25375,,BEARISH,BEARISH
PT-20260917145429-1C612A,2026-08-19 04:35:00,24094.44921875,24091.80078125,TARGET_HIT,TARGET_HIT,52.96875,24138.7525390625,23733.032480468748,,BEARISH,BEARISH
PT-20260917145429-419B2E,2026-08-19 04:40:00,24091.80078125,24072.69921875,TARGET_HIT,TARGET_HIT,382.03125,24133.0583984375,23730.42376953125,,BEARISH,BEARISH
PT-20260917145429-CD2D3D,2026-08-19 04:45:00,24072.69921875,24065.05078125,TARGET_HIT,TARGET_HIT,152.96875,24126.558430989586,23711.60873046875,,BEARISH,BEARISH
PT-20260917145429-88A30A,2026-08-19 04:50:00,24065.05078125,24065.19921875,TARGET_HIT,TARGET_HIT,-2.96875,24119.242578125,23704.07501953125,,BEARISH,BEARISH
PT-20260917145429-0B872E,2026-08-19 04:55:00,24065.19921875,24057.44921875,TARGET_HIT,TARGET_HIT,155.0,24111.974251302083,23704.22123046875,,BEARISH,BEARISH
PT-20260917145429-8D1A80,2026-08-19 05:00:00,24057.44921875,24051.94921875,TARGET_HIT,TARGET_HIT,110.0,24105.069205729167,23696.58748046875,,BEARISH,BEARISH
PT-20260917145430-CB9A3F,2026-08-19 05:05:00,24051.94921875,24058.400390625,TARGET_HIT,TARGET_HIT,-129.0234375,24098.92666015625,23691.16998046875,,BEARISH,BEARISH
PT-20260917145430-894CFC,2026-08-19 05:10:00,24058.400390625,24053.099609375,TARGET_HIT,TARGET_HIT,106.015625,24093.323372395833,23697.524384765624,,BEARISH,BEARISH
PT-20260917145430-3BD6EF,2026-08-19 05:15:00,24053.099609375,24061.30078125,TARGET_HIT,TARGET_HIT,-164.0234375,24087.703385416666,23692.303115234376,,BEARISH,BEARISH
PT-20260917145430-7B8E6F,2026-08-19 05:20:00,24061.30078125,24056.099609375,TARGET_HIT,TARGET_HIT,104.0234375,24082.653385416666,23700.381269531248,,BEARISH,BEARISH
PT-20260917145430-C988CA,2026-08-19 05:25:00,24056.099609375,24047.94921875,TARGET_HIT,TARGET_HIT,163.0078125,24079.18092447917,23695.258115234374,,BEARISH,BEARISH
PT-20260917145430-C2EF2B,2026-08-19 05:30:00,24047.94921875,24041.19921875,TARGET_HIT,TARGET_HIT,135.0,24076.105013020835,23687.22998046875,,BEARISH,BEARISH
PT-20260917145430-191843,2026-08-19 05:35:00,24041.19921875,24048.5,TARGET_HIT,TARGET_HIT,-146.015625,24073.104980468754,23680.58123046875,,BEARISH,BEARISH
PT-20260917145430-F89A46,2026-08-19 05:40:00,24048.5,24053.150390625,TARGET_HIT,TARGET_HIT,-93.0078125,24071.326660156254,23687.7725,,BEARISH,BEARISH
PT-20260917145430-1C7F2E,2026-08-19 05:45:00,24053.150390625,24052.25,TARGET_HIT,TARGET_HIT,18.0078125,24070.139160156257,23692.353134765624,,BEARISH,BEARISH
PT-20260917145430-1DDE43,2026-08-19 05:50:00,24052.25,24054.349609375,TARGET_HIT,TARGET_HIT,-41.9921875,24068.829166666674,23691.46625,,BEARISH,BEARISH
PT-20260917145430-FE3EFE,2026-08-19 05:55:00,24054.349609375,24054.25,TARGET_HIT,TARGET_HIT,1.9921875,24066.995800781257,23693.534365234376,,BEARISH,BEARISH
PT-20260917145430-0BB28B,2026-08-19 06:00:00,24054.25,24048.099609375,TARGET_HIT,TARGET_HIT,123.0078125,24064.692480468755,23693.43625,,BEARISH,BEARISH
PT-20260917145430-D3BD83,2026-08-19 06:05:00,24048.099609375,24052.44921875,TARGET_HIT,TARGET_HIT,-86.9921875,24062.21246744792,23687.378115234376,,BEARISH,BEARISH
PT-20260917145430-94B90E,2026-08-19 06:10:00,24052.44921875,24066.900390625,TARGET_HIT,TARGET_HIT,-289.0234375,24059.704101562504,23691.66248046875,,BEARISH,BEARISH
PT-20260917145430-7C077D,2026-08-19 06:30:00,24059.80078125,24056.150390625,TARGET_HIT,TARGET_HIT,73.0078125,24057.09498697917,23698.90376953125,,BEARISH,BEARISH
PT-20260917145430-FD97B2,2026-08-19 06:35:00,24056.150390625,24052.80078125,TARGET_HIT,TARGET_HIT,66.9921875,24056.691666666666,23695.308134765626,,BEARISH,BEARISH
PT-20260917145430-378592,2026-08-19 06:40:00,24052.80078125,24060.19921875,TARGET_HIT,TARGET_HIT,-147.96875,24056.375846354167,23692.00876953125,,BEARISH,BEARISH
PT-20260917145431-2766FA,2026-08-19 06:45:00,24060.19921875,24064.5,TARGET_HIT,TARGET_HIT,-86.015625,24056.485026041664,23699.29623046875,,BEARISH,BEARISH
PT-20260917145431-383990,2026-08-19 06:55:00,24059.849609375,24054.05078125,TARGET_HIT,TARGET_HIT,115.9765625,24057.17083333333,23698.951865234376,,BEARISH,BEARISH
PT-20260917145431-4A5272,2026-08-19 07:00:00,24054.05078125,24054.55078125,TARGET_HIT,TARGET_HIT,-10.0,24057.038346354166,23693.24001953125,,BEARISH,BEARISH
PT-20260917145431-8648B9,2026-08-19 07:05:00,24054.55078125,24055.30078125,TARGET_HIT,TARGET_HIT,-15.0,24056.769986979165,23693.73251953125,,BEARISH,BEARISH
PT-20260917145431-622EE4,2026-08-19 07:10:00,24055.30078125,24052.05078125,TARGET_HIT,TARGET_HIT,65.0,24057.04420572917,23694.47126953125,,BEARISH,BEARISH
PT-20260917145431-2356B0,2026-08-19 07:15:00,24052.05078125,24055.55078125,TARGET_HIT,TARGET_HIT,-70.0,24057.65338541667,23691.27001953125,,BEARISH,BEARISH
PT-20260917145431-991944,2026-08-19 07:20:00,24055.55078125,24055.30078125,TARGET_HIT,TARGET_HIT,5.0,24058.071712239587,23694.71751953125,,BEARISH,BEARISH
PT-20260917145431-51301E,2026-08-19 07:25:00,24055.30078125,24062.80078125,TARGET_HIT,TARGET_HIT,-150.0,24058.185026041672,23694.47126953125,,BEARISH,BEARISH
PT-20260917145431-29A3E8,2026-08-19 07:40:00,24046.150390625,24043.099609375,TARGET_HIT,TARGET_HIT,61.015625,24058.782552083336,23685.458134765624,,BEARISH,BEARISH
PT-20260917145431-3B9F1F,2026-08-19 07:45:00,24043.099609375,24041.94921875,TARGET_HIT,TARGET_HIT,23.0078125,24058.530859375,23682.453115234373,,BEARISH,BEARISH
PT-20260917145431-333250,2026-08-19 07:50:00,24041.94921875,24041.099609375,TARGET_HIT,TARGET_HIT,16.9921875,24058.119205729166,23681.31998046875,,BEARISH,BEARISH
PT-20260917145431-EC0259,2026-08-19 07:55:00,24041.099609375,24038.900390625,TARGET_HIT,TARGET_HIT,43.984375,24057.1091796875,23680.483115234376,,BEARISH,BEARISH
PT-20260917145431-5C1B5A,2026-08-19 08:00:00,24038.900390625,24046.55078125,TARGET_HIT,TARGET_HIT,-153.0078125,24055.33837890625,23678.316884765623,,BEARISH,BEARISH
PT-20260917145431-35DD80,2026-08-19 08:05:00,24046.55078125,24042.19921875,TARGET_HIT,TARGET_HIT,87.03125,24053.655859374998,23685.85251953125,,BEARISH,BEARISH
PT-20260917145431-692562,2026-08-19 08:10:00,24042.19921875,24041.900390625,TARGET_HIT,TARGET_HIT,5.9765625,24052.562499999996,23681.56623046875,,BEARISH,BEARISH
PT-20260917145431-AA7B55,2026-08-19 08:15:00,24041.900390625,24040.0,TARGET_HIT,TARGET_HIT,38.0078125,24051.819986979164,23681.271884765625,,BEARISH,BEARISH
PT-20260917145431-6125AE,2026-08-19 08:20:00,24040.0,24044.94921875,TARGET_HIT,TARGET_HIT,-98.984375,24051.149153645834,23679.4,,BEARISH,BEARISH
PT-20260917145431-376A31,2026-08-19 08:25:00,24044.94921875,24054.599609375,TARGET_HIT,TARGET_HIT,-193.0078125,24050.514160156254,23684.27498046875,,BEARISH,BEARISH
PT-20260917145431-FC255B,2026-08-19 08:45:00,24039.69921875,24030.5,TARGET_HIT,TARGET_HIT,183.984375,24049.311686197918,23679.10373046875,,BEARISH,BEARISH
PT-20260917145432-54D1BB,2026-08-19 08:50:00,24030.5,24039.05078125,TARGET_HIT,TARGET_HIT,-171.015625,24048.14166666667,23670.0425,,BEARISH,BEARISH
PT-20260917145432-993B94,2026-08-19 08:55:00,24039.05078125,24050.900390625,TARGET_HIT,TARGET_HIT,-236.9921875,24047.3275390625,23678.46501953125,,BEARISH,BEARISH
PT-20260917145432-051C12,2026-08-19 09:15:00,24041.55078125,24050.44921875,TARGET_HIT,TARGET_HIT,-177.96875,24045.828385416662,23680.92751953125,,BEARISH,BEARISH
PT-20260917145432-074B91,2026-08-19 09:35:00,24038.400390625,24048.55078125,TARGET_HIT,TARGET_HIT,-203.0078125,24046.95166015625,23677.824384765623,,BEARISH,BEARISH
PT-20260917145432-CB1568,2026-08-20 05:30:00,24214.05078125,24204.400390625,STOP_LOSS,STOPPED,-193.0078125,24208.50247395833,24577.261542968747,,BULLISH,BULLISH
PT-20260917145432-A8A4C1,2026-08-20 06:00:00,24212.150390625,24212.150390625,SESSION_CLOSE,EXPIRED,0.0,24209.709960937496,24575.332646484374,,BULLISH,BULLISH
PT-20260917145432-51AE89,2026-08-20 06:05:00,24211.75,24209.94921875,STOP_LOSS,STOPPED,-36.015625,24210.057486979164,24574.926249999997,,BULLISH,BULLISH
PT-20260917145432-9114E3,2026-08-20 06:10:00,24212.349609375,24209.94921875,STOP_LOSS,STOPPED,-48.0078125,24210.37916666666,24575.534853515623,,BULLISH,BULLISH
PT-20260917145432-AAEFAF,2026-08-20 06:15:00,24212.400390625,24209.94921875,STOP_LOSS,STOPPED,-49.0234375,24210.607519531248,24575.586396484374,,BULLISH,BULLISH
PT-20260917145432-D1390F,2026-08-20 06:20:00,24212.849609375,24209.94921875,STOP_LOSS,STOPPED,-58.0078125,24210.41917317708,24576.042353515622,,BULLISH,BULLISH
PT-20260917145432-8F67CE,2026-08-20 06:25:00,24216.599609375,24209.94921875,STOP_LOSS,STOPPED,-133.0078125,24210.12001953125,24579.848603515624,,BULLISH,BULLISH
PT-20260917145432-DBE5C1,2026-08-20 06:30:00,24212.19921875,24212.19921875,SESSION_CLOSE,EXPIRED,0.0,24209.93499348958,24575.38220703125,,BULLISH,BULLISH
PT-20260917145432-D1348E,2026-08-20 06:35:00,24213.0,24209.94921875,STOP_LOSS,STOPPED,-61.015625,24209.988346354166,24576.194999999996,,BULLISH,BULLISH
PT-20260917145432-0EC30C,2026-08-20 06:40:00,24214.75,24209.94921875,STOP_LOSS,STOPPED,-96.015625,24210.196712239584,24577.97125,,BULLISH,BULLISH
PT-20260917145432-124B1B,2026-08-20 06:45:00,24216.75,24209.94921875,STOP_LOSS,STOPPED,-136.015625,24210.775065104168,24580.001249999998,,BULLISH,BULLISH
PT-20260917145432-1DCB48,2026-08-20 06:55:00,24213.75,24209.94921875,STOP_LOSS,STOPPED,-76.015625,24210.99176432292,24576.95625,,BULLISH,BULLISH
PT-20260917145432-7C414B,2026-08-20 07:05:00,24216.94921875,24216.94921875,SESSION_CLOSE,EXPIRED,0.0,24211.32171223958,24580.203457031246,,BULLISH,BULLISH
PT-20260917145432-E4A1BC,2026-08-20 07:10:00,24217.19921875,24217.19921875,SESSION_CLOSE,EXPIRED,0.0,24211.418326822917,24580.457207031246,,BULLISH,BULLISH
PT-20260917145432-5D0FC5,2026-08-20 07:15:00,24241.44921875,24212.349609375,STOP_LOSS,STOPPED,-581.9921875,24212.510872395833,24605.070957031247,,BULLISH,BULLISH
PT-20260917145432-5BEDA6,2026-08-20 07:20:00,24244.30078125,24212.349609375,STOP_LOSS,STOPPED,-639.0234375,24214.631705729167,24607.965292968747,,BULLISH,BULLISH
PT-20260917145433-896DE9,2026-08-20 07:25:00,24244.25,24215.69921875,STOP_LOSS,STOPPED,-571.015625,24216.684244791664,24607.913749999996,,BULLISH,BULLISH
PT-20260917145433-8D7E43,2026-08-20 07:30:00,24244.94921875,24215.69921875,STOP_LOSS,STOPPED,-585.0,24219.021744791662,24608.623457031248,,BULLISH,BULLISH
PT-20260917145433-59D6F5,2026-08-20 07:35:00,24248.5,24215.69921875,STOP_LOSS,STOPPED,-656.015625,24221.44759114583,24612.227499999997,,BULLISH,BULLISH
PT-20260917145433-656642,2026-08-20 07:40:00,24246.80078125,24215.69921875,STOP_LOSS,STOPPED,-622.03125,24223.278417968748,24610.50279296875,,BULLISH,BULLISH
PT-20260917145433-BBF1BC,2026-08-20 07:45:00,24241.0,24215.69921875,STOP_LOSS,STOPPED,-506.015625,24224.753385416665,24604.614999999998,,BULLISH,BULLISH
PT-20260917145433-01FDAA,2026-08-20 07:50:00,24250.30078125,24215.69921875,STOP_LOSS,STOPPED,-692.03125,24226.473404947916,24614.055292968747,,BULLISH,BULLISH
PT-20260917145433-99C639,2026-08-20 07:55:00,24247.55078125,24215.69921875,STOP_LOSS,STOPPED,-637.03125,24228.111751302084,24611.26404296875,,BULLISH,BULLISH
PT-20260917145433-C0BC0C,2026-08-20 08:00:00,24248.69921875,24215.69921875,STOP_LOSS,STOPPED,-660.0,24229.858430989585,24612.429707031246,,BULLISH,BULLISH
PT-20260917145433-B33951,2026-08-20 08:10:00,24246.05078125,24231.349609375,STOP_LOSS,STOPPED,-294.0234375,24232.85846354167,24609.741542968746,,BULLISH,BULLISH
PT-20260917145433-305D17,2026-08-20 08:15:00,24246.25,24232.94921875,STOP_LOSS,STOPPED,-266.015625,24234.492610677084,24609.94375,,BULLISH,BULLISH
PT-20260917145433-544517,2026-08-20 08:50:00,24242.150390625,24237.0,STOP_LOSS,STOPPED,-103.0078125,24242.044238281247,24605.78264648437,,BULLISH,BULLISH
PT-20260917145433-C60909,2026-08-20 08:55:00,24245.80078125,24237.0,STOP_LOSS,STOPPED,-176.015625,24242.410904947912,24609.487792968746,,BULLISH,BULLISH
PT-20260917145433-554985,2026-08-20 09:00:00,24244.599609375,24237.0,STOP_LOSS,STOPPED,-151.9921875,24242.180891927077,24608.268603515622,,BULLISH,BULLISH
PT-20260917145433-084E47,2026-08-20 09:05:00,24244.0,24237.0,STOP_LOSS,STOPPED,-140.0,24242.20504557291,24607.659999999996,,BULLISH,BULLISH
PT-20260917145433-A25590,2026-08-21 04:00:00,24208.80078125,24220.69921875,TARGET_HIT,TARGET_HIT,-237.96875,24231.03245442708,23845.66876953125,,BEARISH,BEARISH
PT-20260917145433-5D0CB9,2026-08-21 04:05:00,24220.69921875,24243.849609375,TARGET_HIT,TARGET_HIT,-463.0078125,24229.99163411458,23857.38873046875,,BEARISH,BEARISH
PT-20260917145433-E3B723,2026-08-21 04:15:00,24243.5,24225.25,STOP_LOSS,STOPPED,-365.0,24230.489095052082,24607.152499999997,,BULLISH,BULLISH
PT-20260917145433-76DCD3,2026-08-21 04:20:00,24250.55078125,24225.25,STOP_LOSS,STOPPED,-506.015625,24230.835774739582,24614.309042968747,,BULLISH,BULLISH
PT-20260917145433-3DA880,2026-08-21 04:25:00,24246.900390625,24225.25,STOP_LOSS,STOPPED,-433.0078125,24230.906608072917,24610.603896484372,,BULLISH,BULLISH
PT-20260917145433-5FD6F8,2026-08-21 04:30:00,24239.5,24225.25,STOP_LOSS,STOPPED,-285.0,24230.93411458333,24603.0925,,BULLISH,BULLISH
PT-20260917145434-80B15C,2026-08-21 04:40:00,24235.69921875,24225.44921875,STOP_LOSS,STOPPED,-205.0,24230.313248697916,24599.234707031246,,BULLISH,BULLISH
PT-20260917145434-F8AD65,2026-08-21 04:50:00,24243.80078125,24225.44921875,STOP_LOSS,STOPPED,-367.03125,24230.399967447916,24607.457792968748,,BULLISH,BULLISH
PT-20260917145434-0FC5A0,2026-08-21 04:55:00,24255.0,24230.400390625,STOP_LOSS,STOPPED,-491.9921875,24231.365787760416,24618.824999999997,,BULLISH,BULLISH
PT-20260917145434-4CC47E,2026-08-21 05:00:00,24250.30078125,24230.400390625,STOP_LOSS,STOPPED,-398.0078125,24232.96328125,24614.055292968747,,BULLISH,BULLISH
PT-20260917145434-159AB5,2026-08-21 05:05:00,24249.349609375,24233.30078125,STOP_LOSS,STOPPED,-320.9765625,24234.732421874996,24613.089853515623,,BULLISH,BULLISH
PT-20260917145434-D7F67A,2026-08-21 05:10:00,24253.19921875,24236.25,STOP_LOSS,STOPPED,-338.984375,24236.74661458333,24616.997207031247,,BULLISH,BULLISH
PT-20260917145434-A0B3B5,2026-08-21 05:15:00,24253.5,24238.55078125,STOP_LOSS,STOPPED,-298.984375,24238.840787760415,24617.302499999998,,BULLISH,BULLISH
PT-20260917145434-435743,2026-08-21 05:20:00,24264.650390625,24239.30078125,STOP_LOSS,STOPPED,-506.9921875,24240.654980468753,24628.620146484373,,BULLISH,BULLISH
PT-20260917145434-44F9CB,2026-08-21 05:25:00,24261.0,24239.30078125,STOP_LOSS,STOPPED,-433.984375,24241.045833333337,24624.914999999997,,BULLISH,BULLISH
PT-20260917145434-DD6929,2026-08-21 05:30:00,24266.0,24239.30078125,STOP_LOSS,STOPPED,-533.984375,24243.103320312504,24629.989999999998,,BULLISH,BULLISH
PT-20260917145434-ADFC5F,2026-08-21 05:35:00,24259.80078125,24239.30078125,STOP_LOSS,STOPPED,-410.0,24244.825032552086,24623.69779296875,,BULLISH,BULLISH
PT-20260917145434-DDCFB5,2026-08-21 05:40:00,24262.650390625,24245.25,STOP_LOSS,STOPPED,-348.0078125,24247.136718750004,24626.590146484374,,BULLISH,BULLISH
PT-20260917145434-FFF2B0,2026-08-21 06:00:00,24258.69921875,24245.25,STOP_LOSS,STOPPED,-268.984375,24251.02001953125,24622.579707031247,,BULLISH,BULLISH
PT-20260917145434-C9511E,2026-08-21 06:05:00,24257.19921875,24251.05078125,STOP_LOSS,STOPPED,-122.96875,24251.567513020833,24621.05720703125,,BULLISH,BULLISH
PT-20260917145434-063D8E,2026-08-21 07:15:00,24230.400390625,24233.19921875,TARGET_HIT,TARGET_HIT,-55.9765625,24245.76341145833,23866.944384765626,,BEARISH,BEARISH
PT-20260917145434-C3A582,2026-08-21 07:20:00,24233.19921875,24232.80078125,TARGET_HIT,TARGET_HIT,7.96875,24244.320865885416,23869.70123046875,,BEARISH,BEARISH
PT-20260917145434-433F9D,2026-08-21 07:25:00,24232.80078125,24241.05078125,TARGET_HIT,TARGET_HIT,-165.0,24243.082552083335,23869.30876953125,,BEARISH,BEARISH
PT-20260917145434-22F2A9,2026-08-21 07:50:00,24238.349609375,24246.80078125,TARGET_HIT,TARGET_HIT,-169.0234375,24240.096679687504,23874.774365234374,,BEARISH,BEARISH
PT-20260917145434-7A5834,2026-08-21 08:05:00,24233.69921875,24235.80078125,TARGET_HIT,TARGET_HIT,-42.03125,24238.91751302084,23870.19373046875,,BEARISH,BEARISH
PT-20260917145434-B627D5,2026-08-21 08:15:00,24231.44921875,24232.94921875,TARGET_HIT,TARGET_HIT,-30.0,24238.42496744792,23867.97748046875,,BEARISH,BEARISH
PT-20260917145435-BBDC4D,2026-08-21 08:20:00,24232.94921875,24233.94921875,TARGET_HIT,TARGET_HIT,-20.0,24238.284082031252,23869.45498046875,,BEARISH,BEARISH
PT-20260917145435-2B5EE3,2026-08-21 08:25:00,24233.94921875,24230.69921875,TARGET_HIT,TARGET_HIT,65.0,24238.367415364588,23870.43998046875,,BEARISH,BEARISH
PT-20260917145435-359067,2026-08-21 08:30:00,24230.69921875,24225.44921875,TARGET_HIT,TARGET_HIT,105.0,24237.934895833336,23867.23873046875,,BEARISH,BEARISH
PT-20260917145435-405B09,2026-08-21 08:35:00,24225.44921875,24230.55078125,TARGET_HIT,TARGET_HIT,-102.03125,24237.364876302083,23862.06748046875,,BEARISH,BEARISH
PT-20260917145435-7FB3F8,2026-08-21 08:40:00,24230.55078125,24236.150390625,TARGET_HIT,TARGET_HIT,-111.9921875,24236.671549479164,23867.09251953125,,BEARISH,BEARISH
PT-20260917145435-891193,2026-08-21 09:05:00,24234.69921875,24235.349609375,TARGET_HIT,TARGET_HIT,-13.0078125,24237.65732421875,23871.17873046875,,BEARISH,BEARISH
PT-20260917145435-CCD77B,2026-08-21 09:10:00,24235.349609375,24237.599609375,TARGET_HIT,TARGET_HIT,-45.0,24237.521516927085,23871.819365234376,,BEARISH,BEARISH
PT-20260917145435-AE9FE4,2026-08-21 09:25:00,24236.30078125,24235.75,TARGET_HIT,TARGET_HIT,11.015625,24236.369889322912,23872.756269531248,,BEARISH,BEARISH
PT-20260917145435-155E39,2026-08-21 09:30:00,24235.75,24234.05078125,TARGET_HIT,TARGET_HIT,33.984375,24236.219889322914,23872.21375,,BEARISH,BEARISH
PT-20260917145435-A50433,2026-08-21 09:35:00,24234.05078125,24234.75,TARGET_HIT,TARGET_HIT,-13.984375,24235.8140625,23870.54001953125,,BEARISH,BEARISH
PT-20260917145435-678227,2026-08-21 09:40:00,24234.75,24234.75,TARGET_HIT,TARGET_HIT,-0.0,24235.310709635414,23871.22875,,BEARISH,BEARISH
PT-20260917145435-285A64,2026-08-21 09:45:00,24234.75,24234.75,TARGET_HIT,TARGET_HIT,-0.0,24235.279915364583,23871.22875,,BEARISH,BEARISH
PT-20260917145435-67B242,2026-08-21 09:50:00,24234.75,24252.0,TARGET_HIT,TARGET_HIT,-345.0,24235.293229166662,23871.22875,,BEARISH,BEARISH
PT-20260917145435-71CFFA,2026-08-24 03:45:00,24303.900390625,24230.25,STOP_LOSS,STOPPED,-1473.0078125,24239.229947916665,24668.45889648437,,BULLISH,BULLISH
PT-20260917145435-E0F0C7,2026-08-24 03:50:00,24303.150390625,24230.25,STOP_LOSS,STOPPED,-1458.0078125,24242.63746744792,24667.697646484372,,BULLISH,BULLISH
PT-20260917145435-2CB88A,2026-08-24 03:55:00,24288.099609375,24242.900390625,STOP_LOSS,STOPPED,-903.984375,24245.759993489588,24652.421103515622,,BULLISH,BULLISH
PT-20260917145435-11598F,2026-08-24 04:00:00,24276.75,24242.900390625,STOP_LOSS,STOPPED,-676.9921875,24248.395019531254,24640.90125,,BULLISH,BULLISH
PT-20260917145435-F09D83,2026-08-24 04:05:00,24283.19921875,24242.900390625,STOP_LOSS,STOPPED,-805.9765625,24251.045833333334,24647.447207031248,,BULLISH,BULLISH
PT-20260917145436-9F81D1,2026-08-24 04:10:00,24281.75,24242.900390625,STOP_LOSS,STOPPED,-776.9921875,24253.320833333335,24645.976249999996,,BULLISH,BULLISH
PT-20260917145436-1A46D8,2026-08-24 04:15:00,24280.69921875,24242.900390625,STOP_LOSS,STOPPED,-755.9765625,24255.409179687504,24644.90970703125,,BULLISH,BULLISH
PT-20260917145436-362788,2026-08-24 04:40:00,24273.099609375,24242.900390625,STOP_LOSS,STOPPED,-603.984375,24264.06002604167,24637.196103515624,,BULLISH,BULLISH
PT-20260917145436-36396D,2026-08-24 04:45:00,24277.94921875,24242.900390625,STOP_LOSS,STOPPED,-700.9765625,24265.91083984375,24642.118457031247,,BULLISH,BULLISH
PT-20260917145436-5A4FBF,2026-08-24 04:50:00,24278.75,24242.900390625,STOP_LOSS,STOPPED,-716.9921875,24268.0533203125,24642.931249999998,,BULLISH,BULLISH
PT-20260917145436-D632EE,2026-08-24 04:55:00,24277.599609375,24268.69921875,STOP_LOSS,STOPPED,-178.0078125,24270.080826822916,24641.76360351562,,BULLISH,BULLISH
PT-20260917145436-6EA60D,2026-08-24 05:00:00,24279.650390625,24270.94921875,STOP_LOSS,STOPPED,-174.0234375,24272.278320312493,24643.84514648437,,BULLISH,BULLISH
PT-20260917145436-1A46ED,2026-08-24 05:05:00,24279.650390625,24270.94921875,STOP_LOSS,STOPPED,-174.0234375,24274.75501302083,24643.84514648437,,BULLISH,BULLISH
PT-20260917145436-020D0F,2026-08-24 05:10:00,24279.25,24270.94921875,STOP_LOSS,STOPPED,-166.015625,24276.968359374994,24643.438749999998,,BULLISH,BULLISH
PT-20260917145436-79C979,2026-08-24 05:45:00,24214.75,24202.44921875,TARGET_HIT,TARGET_HIT,246.015625,24264.239095052086,23851.52875,,BEARISH,BEARISH
PT-20260917145436-3A03E0,2026-08-24 05:50:00,24202.44921875,24202.150390625,TARGET_HIT,TARGET_HIT,5.9765625,24260.53828125,23839.41248046875,,BEARISH,BEARISH
PT-20260917145436-4FA388,2026-08-24 05:55:00,24202.150390625,24179.30078125,TARGET_HIT,TARGET_HIT,456.9921875,24256.55413411458,23839.118134765624,,BEARISH,BEARISH
PT-20260917145436-EE3522,2026-08-24 06:00:00,24179.30078125,24180.900390625,TARGET_HIT,TARGET_HIT,-31.9921875,24252.083333333336,23816.61126953125,,BEARISH,BEARISH
PT-20260917145436-138997,2026-08-24 06:05:00,24180.900390625,24186.80078125,TARGET_HIT,TARGET_HIT,-118.0078125,24247.453352864584,23818.186884765626,,BEARISH,BEARISH
PT-20260917145436-B9D8DC,2026-08-24 06:10:00,24186.80078125,24196.75,TARGET_HIT,TARGET_HIT,-198.984375,24243.230859375,23823.99876953125,,BEARISH,BEARISH
PT-20260917145436-534A29,2026-08-24 06:15:00,24196.75,24191.25,TARGET_HIT,TARGET_HIT,110.0,24239.390852864584,23833.798749999998,,BEARISH,BEARISH
PT-20260917145436-5D580D,2026-08-24 06:20:00,24191.25,24181.099609375,TARGET_HIT,TARGET_HIT,203.0078125,24235.43671875,23828.38125,,BEARISH,BEARISH
PT-20260917145437-4AD8A4,2026-08-24 06:25:00,24181.099609375,24190.69921875,TARGET_HIT,TARGET_HIT,-191.9921875,24230.877571614583,23818.383115234374,,BEARISH,BEARISH
PT-20260917145437-FA5601,2026-08-24 06:30:00,24190.69921875,24194.05078125,TARGET_HIT,TARGET_HIT,-67.03125,24226.31171875,23827.83873046875,,BEARISH,BEARISH
PT-20260917145437-65B38B,2026-08-24 06:35:00,24194.05078125,24194.05078125,TARGET_HIT,TARGET_HIT,-0.0,24222.004231770836,23831.14001953125,,BEARISH,BEARISH
PT-20260917145437-70A466,2026-08-24 06:40:00,24194.05078125,24189.400390625,TARGET_HIT,TARGET_HIT,93.0078125,24217.790885416667,23831.14001953125,,BEARISH,BEARISH
PT-20260917145437-C50262,2026-08-24 06:45:00,24189.400390625,24192.75,TARGET_HIT,TARGET_HIT,-66.9921875,24213.254199218754,23826.559384765624,,BEARISH,BEARISH
PT-20260917145437-4CC4B1,2026-08-24 06:50:00,24192.75,24183.900390625,TARGET_HIT,TARGET_HIT,176.9921875,24208.935026041676,23829.85875,,BEARISH,BEARISH
PT-20260917145437-9CEA08,2026-08-24 06:55:00,24183.900390625,24183.44921875,TARGET_HIT,TARGET_HIT,9.0234375,24204.68170572917,23821.141884765624,,BEARISH,BEARISH
